REPORTER_LAB,PARTNER_LAB,PRODUCT,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",10670425336
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",7386705981
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2711,"Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",13523714436
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2711,"Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",9593994775
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1403979113
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",693707692
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",11840226129
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",11409610280
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",6250720082
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5121022780
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2765832882
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2487638580
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",558966648
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",373585108
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4880760142
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4527268083
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",300864249
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",284936492
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",151434562
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",162992721
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",183625990
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",219412373
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",237064161
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",220560012
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1352139335
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1170135551
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1907251084
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",83,"MISCELLANEOUS ARTICLES OF BASE METAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1648616120
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",367079488
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",326414492
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3446396137
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",71,"NATURAL OR CULTURED PEARLS, PRECIOUS OR SEMI-PRECIOUS STONES, PRECIOUS METALS, METALS CLAD WITH PRECIOUS METAL, AND ARTICLES THEREOF; IMITATION JEWELLERY; COIN","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2969207531
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",39720825552
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",33311622024
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",40059657163
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",30326903622
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2753434100
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2511143393
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",11949833817
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",29,"ORGANIC CHEMICALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",12140776325
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",21285856074
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",30,"PHARMACEUTICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",21063828729
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",31,"FERTILISERS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1311450083
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",31,"FERTILISERS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1370645711
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2047404431
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2065533926
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4818597566
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3515148294
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1458194511
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1328215289
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",906595986
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",35,"ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",772774313
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",36,"EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",84541228
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",36,"EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",36567176
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",159448059
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",37,"PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",153831150
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",6521287079
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",38,"MISCELLANEOUS CHEMICAL PRODUCTS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",6504969639
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",6477670619
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",10,"CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3409123143
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3105062682
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",12,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2854570932
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",894201028
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",1512,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",685262847
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",741736970
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",922067947
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",4321234107
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",26,"ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5012328165
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2244609729
"Spain (incl. Canary Islands 'XB' from 1997)","All countries of the world",44,"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1966089444
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2709,"Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",361045
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2709,"Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",37382871
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",2373906
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2710,"Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",7957583
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2711,"Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",34729190
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2711,"Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",659413696
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",114960028
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1357778
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",1800217259
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",72,"IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5001734689
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",492251203
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",73,"ARTICLES OF IRON OR STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",505295779
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",28923057
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",74,"COPPER AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",31820954
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",591942
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",75,"NICKEL AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",426591
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",61991867
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",76,"ALUMINIUM AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",45648537
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",13364139
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",78,"LEAD AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",26737757
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",86728
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",79,"ZINC AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",309092
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",42884
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",80,"TIN AND ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",273661
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Ukraine",81,"OTHER BASE METALS; CERMETS; ARTICLES THEREOF","IMPORT","Total","Jan.-Dec. 2023","VALUE_IN_EUR",3253773
